bar,date,time,csv_CMMA_S,computed_CMMA_S,csv_CMMA_M,computed_CMMA_M,csv_CMMA_L,computed_CMMA_L
8465,20251002,1700,6.28506327,19.26656289,23.35005569,32.26719346,38.41010666,37.57761083
8466,20251002,1800,9.55045509,27.90299011,25.99584007,35.25900182,40.07090759,39.25718303
8467,20251002,1900,10.59204769,30.36946232,26.97796822,36.31690084,40.80226898,40.00334659
8468,20251002,2000,7.78326178,23.41058768,24.98864746,34.13943106,39.88959122,39.07905393
8469,20251002,2100,2.51421118,7.987409034,20.92718887,29.35533559,37.67853546,36.85320606
8470,20251002,2200,2.27937508,7.241713253,20.8606205,29.27283223,37.73892975,36.9154835
8471,20251002,2300,3.68293834,11.58493334,21.92235184,30.56609186,38.47954941,37.66151696
8472,20251003,0000,0.01671623,0.08405536573,18.51083755,26.3177453,36.62054062,35.80171594
8473,20251003,0100,-2.92192292,-9.199999109,15.88526917,22.87558969,35.14012527,34.32949696
8474,20251003,0200,-0.76332009,-2.412779632,17.00420761,24.34809041,35.94470596,35.12903258
8475,20251003,0300,-0.57152325,-1.806839133,16.65355301,23.87971675,35.85280609,35.03798322
8476,20251003,0400,-2.21145916,-6.988317603,14.57187653,21.08785713,34.66398239,33.85783305
8477,20251003,0500,-2.77261662,-8.739998235,12.92436504,18.82264489,33.76490784,32.96797278
8478,20251003,0600,-2.1182158,-6.698107837,12.1287899,17.70730981,33.46231461,32.66913356
8479,20251003,0700,-3.67247939,-11.51998668,9.24396229,13.62344141,31.64343071,30.87568201
8480,20251003,0800,-0.23657668,-0.7463412159,11.39415073,16.65442496,33.10074615,32.30772736
8481,20251003,0900,1.91563642,6.072118635,12.42299843,18.07619728,33.86595535,33.06145804
8482,20251003,1000,3.04902768,9.608370944,12.51150513,18.18621286,34.06043625,33.2526293
8483,20251003,1100,2.13348079,6.756073152,11.21704865,16.37321728,33.18712997,32.38753709
8484,20251003,1200,1.97240591,6.250568694,10.85767746,15.86388826,32.9533844,32.15525389
8485,20251003,1300,1.95368326,6.192421299,10.41082478,15.22799718,32.65646744,31.86015727
8486,20251003,1400,5.95014906,18.29449769,13.79148769,19.93757024,34.68756866,33.864878
8487,20251003,1500,14.92166424,38.8425626,22.0330162,30.60268517,39.37583923,38.55279759
8488,20251003,1600,15.19434261,39.29679409,22.99794769,31.75601278,39.81088257,38.99247319
8489,20251003,1700,9.86340332,28.69597489,19.11342049,26.98731941,37.50626755,36.6700235
8490,20251003,1800,11.3210535,32.02493155,21.31077766,29.73201311,38.63597107,37.80387822
8491,20251003,1900,10.39747906,29.95791423,21.40722466,29.85294337,38.65563965,37.82409326
8492,20251003,2000,7.18658447,21.83689016,19.24802399,27.16353031,37.40527725,36.56787453
8493,20251003,2100,4.72631645,14.7894199,17.6522274,25.11111326,36.46746445,35.63071741
8494,20251003,2200,4.52369356,14.16911417,18.09918594,25.69136708,36.72219849,35.88518215
8495,20251003,2300,1.23587203,3.972984792,15.84008598,22.7196984,35.37565994,34.54521521
8496,20251004,0000,-1.06151152,-3.348922019,14.36724949,20.73188428,34.53007507,33.708178
8497,20251004,0100,-3.62184048,-11.36517467,12.17289543,17.70705609,33.14216614,32.33699213
8498,20251004,0200,-3.42001438,-10.74408025,11.65234756,16.98001656,32.72038651,31.92124946
8499,20251004,0300,-0.08459483,-0.2622265082,13.91232395,20.10921215,34.18647766,33.37035601
8500,20251004,0400,1.62194228,5.148257159,15.145504,21.78511433,34.93136215,34.10937268
8501,20251004,0500,1.85665894,5.887507987,14.82722378,21.35622481,34.66596985,33.84641878
8502,20251004,0600,1.287292,4.090014928,13.70662212,19.83008679,33.91209412,33.10015948
8503,20251004,0700,0.52340472,1.668355534,12.45470524,18.10149378,33.02528,32.22332499
8504,20251004,0800,0.09597681,0.3103001172,11.48916817,16.75137668,32.3106041,31.51757669
8505,20251004,0900,-0.18168432,-0.5726718305,10.56607437,15.44984362,31.619133,30.83634576
8506,20251004,1000,-0.74871927,-2.373553972,9.49548054,13.92705825,30.86250305,30.09241828
8507,20251004,1100,-1.92379057,-6.087946304,7.87646103,11.60299682,29.6392498,28.89181293
8508,20251004,1200,-1.77153957,-5.609395928,7.68397331,11.32274825,29.45176888,28.70682957
8509,20251004,1300,0.92703801,2.94697653,9.93807125,14.54769312,30.98139381,30.20351859
8510,20251004,1400,-2.04646301,-6.474887829,6.66919994,9.847278775,28.73322487,28.0032373
8511,20251004,1500,-3.23921371,-10.18956415,4.74198771,7.036150042,27.21573067,26.52314333
8512,20251004,1600,-3.22485542,-10.1448403,3.88212609,5.774104651,26.39497566,25.72321697
8513,20251004,1700,-2.4922359,-7.869842457,3.65262961,5.432128014,26.15980148,25.49336436
8514,20251004,1800,-3.35227346,-10.53659265,2.0838902,3.122636304,24.73506165,24.10825155
8515,20251004,1900,0.04228496,0.1397830998,4.67662811,6.929730982,26.6096859,25.92918402
8516,20251004,2000,-0.26766881,-0.8459623602,3.88204503,5.763586815,25.86346817,25.2031204
8517,20251004,2100,2.13276386,6.753205219,5.8775425,8.681502021,27.169487,26.47333158
8518,20251004,2200,2.68766785,8.488351072,6.38489056,9.419991892,27.31427956,26.61380826
8519,20251004,2300,3.25532842,10.24829323,6.91897106,10.19527934,27.55064774,26.84414259
8520,20251005,0000,1.52333403,4.836836537,4.89779186,7.251061081,25.97298431,25.30922059
8521,20251005,0100,3.06608891,9.664341557,6.27114058,9.253239986,26.94037247,26.25092273
8522,20251005,0200,14.50937653,38.15605154,17.58732986,24.99729002,34.69115067,33.86023698
8523,20251005,0300,11.05201054,31.40821646,15.28251266,21.94301716,33.07758331,32.26420216
8524,20251005,0400,18.87815857,44.13623229,23.44031143,32.26213114,38.16073227,37.3234112
8525,20251005,0500,16.19892311,40.83654983,22.54122543,31.20458505,37.62332153,36.78581368
8526,20251005,0600,13.17420483,35.83170595,21.126791,29.49669838,36.73701477,35.90000065
8527,20251005,0700,9.01911163,26.68046525,18.67160988,26.41712378,35.16223145,34.33191608
8528,20251005,0800,6.40764236,19.71262552,17.3045826,24.64671896,34.28347397,33.4604668
8529,20251005,0900,-6.51571369,-19.79058937,5.71651745,8.467905095,25.63020897,24.97413275
8530,20251005,1000,-6.90449142,-20.8899134,5.2851491,7.833105051,25.17118835,24.52215024
8531,20251005,1100,-4.42895269,-13.73891361,7.96663046,11.7204006,27.17347145,26.46521356
8532,20251005,1200,-7.89664841,-23.62397409,4.83410788,7.167137884,24.57427406,23.9321946
8533,20251005,1300,-6.72059774,-20.41011564,5.00942326,7.420545249,24.58609581,23.93815272
8534,20251005,1400,-7.21959686,-21.7836285,3.70513248,5.505875333,23.435812,22.81764019
8535,20251005,1500,-7.36571789,-22.18789449,1.63589287,2.456429568,21.55344963,20.98944839
8536,20251005,1600,-2.34602547,-7.360092169,4.61216831,6.827360822,23.7440815,23.10229126
8537,20251005,1700,-2.60057688,-8.174905971,2.769238,4.119208396,21.94015121,21.34591545
8538,20251005,1800,-1.82316208,-5.75510995,2.23772764,3.336542739,21.07085991,20.49706587
8539,20251005,1900,-3.62614369,-11.37903755,-0.78237683,-1.118853214,18.00217819,17.52743651
8540,20251005,2000,-2.48930264,-7.860350879,-0.03233249,-0.01225579085,18.25628471,17.76593132
8541,20251005,2100,-2.08037376,-6.57903008,0.12259321,0.2164193149,17.99282646,17.50657445
8542,20251005,2200,2.13041449,6.745806202,3.78907084,5.618035848,20.7831974,20.19436731
8543,20251005,2300,3.81313705,11.95724245,5.47143412,8.081280336,21.93711662,21.30532706
8544,20251006,0000,2.59080148,8.188381282,4.31039095,6.383315758,20.53264236,19.93866339
8545,20251006,0100,7.29090166,22.04925908,9.07557583,13.29366969,24.19143677,23.47812311
8546,20251006,0200,6.94865274,21.1164974,9.3538847,13.69243782,24.16963768,23.45201261
8547,20251006,0300,4.47886038,13.98888325,7.2733984,10.70311826,22.38614655,21.71760693
8548,20251006,0400,2.02075553,6.423920037,5.13976908,7.600208076,20.37213516,19.76124612
8549,20251006,0500,1.63615954,5.212886633,4.93835783,7.305263219,19.94122505,19.33703417
8550,20251006,0600,3.57447052,11.24261233,7.38729048,10.86753932,21.74451065,21.0749979
8551,20251006,0700,-1.47845566,-4.673891887,3.0720551,4.568191247,17.57783699,17.03858049
8552,20251006,0800,1.41279542,4.48973055,6.29648399,9.286430376,20.06327438,19.43086012
8553,20251006,0900,1.77606344,5.634211445,6.92258644,10.19591961,20.44946289,19.80141252
8554,20251006,1000,1.60116327,5.082629845,6.88405848,10.14052168,20.27829552,19.63312035
8555,20251006,1100,2.8899641,9.116746701,8.34960651,12.25647538,21.335495,20.6526872
8556,20251006,1200,5.27532101,16.33545513,10.51125908,15.34054534,23.04785728,22.31098225
8557,20251006,1300,8.38741302,24.96637706,13.48374271,19.4908471,25.41780853,24.61348125
8558,20251006,1400,3.84074378,12.05639953,9.46100521,13.85031155,21.88261414,21.1744913
8559,20251006,1500,6.55267,20.01751609,12.39196396,17.98158957,24.30791855,23.5282928
8560,20251006,1600,8.79343033,26.01842262,15.15141773,21.76557928,26.55559349,25.71854438
8561,20251006,1700,6.48311472,19.83413737,13.51365471,19.53645262,25.20622826,24.40166237
8562,20251006,1800,10.2376709,29.54484458,17.81085968,25.29201483,28.68237495,27.79729757
8563,20251006,1900,4.40198708,13.77107723,13.16724396,19.06144681,24.85967064,24.06007814
8564,20251006,2000,1.91724253,6.104309547,11.32180595,16.4910246,23.36423302,22.6041493
8565,20251006,2100,0.1985454,0.6541284007,10.00665569,14.63106087,22.26963997,21.53944526
8566,20251006,2200,-0.87161356,-2.752540233,9.1689291,13.43621664,21.5648613,20.85409596
8567,20251006,2300,-4.0067544,-12.52997571,6.00694418,8.869923994,18.81233215,18.1882759
8568,20251007,0000,-1.97751796,-6.246961423,7.44589281,10.95591068,20.15894508,19.49010342
8569,20251007,0100,-3.72680187,-11.67835447,5.60147381,8.275927235,18.49710274,17.88182662
8570,20251007,0200,-6.73911762,-20.50975015,2.02566266,3.027590289,15.20789433,14.70771116
8571,20251007,0300,-5.3671155,-16.58166647,2.23451138,3.33234414,15.3921566,14.88356643
8572,20251007,0400,-3.41599345,-10.71484594,3.20774913,4.762406313,16.24622726,15.70492051
8573,20251007,0500,-2.94595027,-9.273651297,2.51064277,3.736929439,15.36660767,14.85550472
8574,20251007,0600,-6.07243919,-18.63063765,-1.48339951,-2.154895662,11.29355812,10.9340595
8575,20251007,0700,-6.74384642,-20.52417699,-2.95132041,-4.31866528,9.36202431,9.076207949
8576,20251007,0800,-4.24995947,-13.26315573,-1.28738034,-1.867756327,10.4162941,10.08477438
8577,20251007,0900,-1.48712587,-4.702606563,0.77892727,1.180909124,11.91846848,11.5249841
8578,20251007,1000,0.13233866,0.4334818277,2.08316517,3.103868638,12.74832439,12.32012423
8579,20251007,1100,1.85384738,5.88113392,3.39178205,5.029511378,13.6130352,13.1489819
8580,20251007,1200,5.4177742,16.75348079,6.54613447,9.639933416,16.38689995,15.81814561
8581,20251007,1300,-2.56453395,-8.088595851,-1.23305273,-1.790523191,8.82430077,8.541991741
8582,20251007,1400,-10.58096218,-30.31065572,-9.66845798,-14.07916717,0.07573263,0.1520268514
8583,20251007,1500,-15.2856245,-39.40689993,-15.54763889,-22.23716855,-6.50060463,-6.157660478
8584,20251007,1600,-14.55473042,-38.19718856,-16.32439995,-23.2730038,-7.7080512,-7.318949923
8585,20251007,1700,-16.74939156,-41.52312763,-19.67972183,-27.62424533,-11.6684494,-11.12724833
8586,20251007,1800,-16.58968163,-41.28545044,-20.86669922,-29.103716,-13.2952795,-12.69495913
8587,20251007,1900,-9.51514149,-27.65749499,-15.72263241,-22.45551074,-8.13366795,-7.732087908
8588,20251007,2000,-5.64859152,-17.25036293,-13.4770956,-19.39928639,-6.02215481,-5.706172076
8589,20251007,2100,-3.49408555,-10.81733451,-12.82134628,-18.49093023,-5.57546616,-5.278721549
8590,20251007,2200,-1.8149296,-5.623038203,-12.76885414,-18.41681898,-5.7131114,-5.412305091
8591,20251007,2300,-4.53381824,-14.07730214,-17.05747795,-24.22247699,-10.46077728,-9.972891139
8592,20251008,0000,1.34294462,4.282873824,-13.01982307,-18.75982262,-6.47516155,-6.14610242
8593,20251008,0100,2.15870333,6.843117312,-12.59198856,-18.16398906,-6.32020044,-5.998938272
8594,20251008,0200,2.76507688,8.737226334,-11.71472263,-16.93702143,-5.74926519,-5.453176555
8595,20251008,0300,-2.17752862,-6.875138824,-15.88726425,-22.65934778,-10.4079628,-9.928286057
8596,20251008,0400,1.29542899,4.122937174,-12.06026077,-17.41521415,-6.87127686,-6.532875579
8597,20251008,0500,-3.01734304,-9.501381317,-15.12873936,-21.63385145,-10.47358894,-9.994548622
8598,20251008,0600,-0.01503226,-0.04061885084,-12.09908581,-17.46428161,-7.76597118,-7.395209849
8599,20251008,0700,-1.18319821,-3.748638436,-13.0445137,-18.77690368,-9.09183025,-8.670316669
8600,20251008,0800,4.39878178,13.73201029,-7.57440329,-11.02066716,-3.90610266,-3.696701103
8601,20251008,0900,5.05175781,15.68088015,-6.47339916,-9.423605564,-3.13072228,-2.95516516
8602,20251008,1000,7.01417255,21.29365799,-3.56988621,-5.176971962,-0.45411131,-0.3915728445
8603,20251008,1100,5.99931717,18.44782062,-3.78260851,-5.48941014,-0.93041068,-0.8494974536
8604,20251008,1200,3.68959379,11.60070732,-5.30677176,-7.722719103,-2.75309396,-2.598066478
8605,20251008,1300,3.06223011,9.673584275,-5.30790091,-7.724663801,-3.07388425,-2.907348569
8606,20251008,1400,0.39372927,1.274856704,-6.87629175,-10.00939188,-5.00102854,-4.756840427
8607,20251008,1500,-0.74045134,-2.329716448,-7.40285683,-10.77296667,-5.90359783,-5.62353644
8608,20251008,1600,4.33645582,13.55206271,-1.42179549,-2.017100132,-0.27462807,-0.2276251626
8609,20251008,1700,9.70793915,28.27548533,5.07565689,7.545903242,5.98919344,5.775902555
8610,20251008,1800,4.52476168,14.12375931,1.53158081,2.337003977,2.22056127,2.162995066
8611,20251008,1900,3.76069999,11.81464287,1.71817911,2.608148439,2.10122299,2.04849664
8612,20251008,2000,-0.630032,-1.977712255,-1.83702111,-2.641037616,-1.73125815,-1.624324302
8613,20251008,2100,2.09705067,6.660588042,1.24450803,1.899563612,0.92722851,0.9231222972
8614,20251008,2200,1.36178923,4.344873548,1.03047621,1.579705116,0.3898122,0.4080027393
8615,20251008,2300,1.66672432,5.306650634,1.95357692,2.937326606,1.01949954,1.011301143
8616,20251009,0000,-1.75220287,-5.5305744,-0.78795177,-1.110975353,-2.00643015,-1.888622909
8617,20251009,0100,-3.92847276,-12.2872817,-2.36015368,-3.432788424,-3.8923192,-3.69656626
8618,20251009,0200,-9.97192669,-28.88879904,-7.96401262,-11.61880873,-9.75210762,-9.320244681
8619,20251009,0300,-6.44740582,-19.67621189,-4.89561605,-7.161307134,-7.10368586,-6.7770637
8620,20251009,0400,-4.52232647,-14.06994326,-3.88282967,-5.67925466,-6.41917229,-6.120218983
8621,20251009,0500,-3.9697516,-12.402146,-3.89154673,-5.693527841,-6.67236328,-6.363034669
8622,20251009,0600,-4.040411,-12.61895081,-4.53217602,-6.634641429,-7.57048225,-7.224684003
8623,20251009,0700,-3.79568052,-11.87253364,-4.53448915,-6.64026396,-7.86370134,-7.505983136
8624,20251009,0800,-7.04069471,-21.33582871,-8.31666946,-12.13802906,-11.87597561,-11.36127374
8625,20251009,0900,-2.29362965,-7.227499353,-4.48661041,-6.572242235,-8.39036942,-8.010795311
8626,20251009,1000,0.94053572,3.001260857,-1.97066653,-2.874137118,-6.11033487,-5.822495003
8627,20251009,1100,4.95890856,15.40592554,1.84770381,2.757935889,-2.5294497,-2.388998491
8628,20251009,1200,9.92216492,28.78735358,7.17218924,10.54768921,2.63329887,2.558153589
8629,20251009,1300,1.5499227,4.941842442,0.07145285,0.1333122073,-4.63278961,-4.406272178
8630,20251009,1400,-5.55465841,-17.12149868,-6.51724815,-9.545468294,-11.30719471,-10.81479285
8631,20251009,1500,-6.05351973,-18.5557394,-7.07620192,-10.36064583,-12.21726799,-11.69007582
8632,20251009,1600,-13.41893101,-36.19311948,-14.61461353,-20.9848901,-19.64053535,-18.85622042
8633,20251009,1700,-5.13833809,-15.85873536,-7.32767487,-10.72212539,-12.90638161,-12.35180239
8634,20251009,1800,-6.54800463,-19.91712364,-9.1733923,-13.37693889,-14.73757553,-14.11563246
8635,20251009,1900,-4.3286252,-13.43304439,-7.21942616,-10.56309223,-12.92958355,-12.37298512
8636,20251009,2000,-2.84145093,-8.873927523,-6.24137878,-9.143311876,-11.95369911,-11.43313739
8637,20251009,2100,-0.04420238,-0.05266191802,-4.12721825,-6.054280839,-9.82997227,-9.390716856
8638,20251009,2200,2.10844302,6.745708676,-2.74438429,-4.021820157,-8.47353458,-8.087304741
8639,20251009,2300,3.13294029,9.896884926,-2.87927151,-4.220045176,-8.64916992,-8.255430154
8640,20251010,0000,4.12434483,12.91906823,-2.34064913,-3.426748313,-8.15803242,-7.783352067
8641,20251010,0100,3.11443162,9.831894689,-3.05693483,-4.481047759,-8.87423992,-8.470877669
8642,20251010,0200,-0.67250675,-2.109382639,-6.54990482,-9.591625153,-12.18795013,-11.65620457
8643,20251010,0300,-1.64946759,-5.217829823,-6.65597534,-9.744899658,-12.24946499,-11.71480042
8644,20251010,0400,-0.389606,-1.227300824,-5.26301861,-7.71493471,-10.8722744,-10.38937528
8645,20251010,0500,1.40716279,4.470817717,-3.01527309,-4.417939595,-8.58126545,-8.188274901
8646,20251010,0600,-0.2532073,-0.7988633162,-4.30034637,-6.305628903,-9.63088322,-9.197046745
8647,20251010,0700,-3.16886711,-9.970721429,-6.95490789,-10.17724658,-12.08736801,-11.55937031
8648,20251010,0800,1.46128416,4.641643785,-2.61227798,-3.824237763,-7.69824123,-7.341400804
8649,20251010,0900,-0.44764408,-1.415755532,-4.52113152,-6.628370512,-9.43342209,-9.008011096
8650,20251010,1000,0.88061941,2.802708429,-3.38946652,-4.96726425,-8.28795528,-7.90728827
8651,20251010,1100,1.39387035,4.42668505,-2.93157768,-4.293651056,-7.87875938,-7.513975385
8652,20251010,1200,1.69850707,5.387869919,-2.55175233,-3.734601176,-7.52500582,-7.174178157
8653,20251010,1300,1.89029515,5.991576832,-1.84312892,-2.691196321,-6.88346338,-6.558445161
8654,20251010,1400,-5.75176668,-17.71430383,-8.85721588,-12.92072322,-13.7504158,-13.15979572
8655,20251010,1500,-13.93598366,-37.15117535,-16.99619293,-24.16550173,-21.55119705,-20.70372217
8656,20251010,1600,-17.02178001,-41.90697286,-20.9105835,-29.16354432,-25.35473061,-24.40802074
8657,20251010,1700,-18.47903633,-43.65548092,-23.44538116,-32.21039066,-27.84293747,-26.84325118
8658,20251010,1800,-18.80526543,-43.99003674,-24.90012741,-33.88023132,-29.34951782,-28.32223144
8659,20251010,1900,-19.53885078,-44.72513079,-27.03477669,-36.22654116,-31.50849533,-30.45272255
8660,20251010,2000,-28.66786194,-49.41203754,-35.66001511,-44.18221777,-39.11061859,-38.08809469
8661,20251010,2100,-27.29738617,-49.10875315,-35.78376389,-44.26880152,-39.24531174,-38.22220168
8662,20251010,2200,-22.31566811,-46.92155733,-33.91352081,-42.77434369,-37.96282959,-36.90829612
8663,20251010,2300,-22.92639732,-47.30549737,-36.16998672,-44.53887551,-40.0148735,-38.99876643
8664,20251011,0000,-19.99410629,-45.09936695,-36.24846268,-44.58656514,-40.33423615,-39.32031862
8665,20251011,0100,-22.98116875,-47.35570125,-39.55117035,-46.77274892,-43.06648254,-42.15781626
8666,20251011,0200,-8.34645939,-24.52337038,-32.20656204,-41.23707049,-37.76009369,-36.66847309
8667,20251011,0300,-10.43696594,-29.76140266,-34.52487564,-43.21700186,-39.76263046,-38.70971875
8668,20251011,0400,-4.15879345,-12.77037042,-31.54136848,-40.60510064,-37.75617981,-36.65007417
8669,20251011,0500,-4.85677433,-14.96051641,-32.91464615,-41.83465954,-38.99998093,-37.91325858
8670,20251011,0600,-4.41875982,-13.73653621,-33.44878387,-42.28758433,-39.62543869,-38.54829627
8671,20251011,0700,-12.03954029,-33.47746311,-37.79650879,-45.62407921,-42.84431839,-41.89148388
8672,20251011,0800,-5.39194775,-16.61210665,-34.15558624,-42.86092147,-40.5734024,-39.51128216
8673,20251011,0900,-2.43701935,-7.647785117,-32.3728714,-41.30293936,-39.56423187,-38.46126441
8674,20251011,1000,0.6963132,2.263890744,-29.91921806,-38.96770189,-38.07741165,-36.9286793
8675,20251011,1100,1.78959763,5.71966036,-28.58979607,-37.60983427,-37.34426117,-36.17390471
8676,20251011,1200,1.68885219,5.396590935,-27.46025658,-36.41086604,-36.78268814,-35.59610022
8677,20251011,1300,1.52556598,4.872199972,-27.13983345,-36.0599142,-36.80958939,-35.6174768
8678,20251011,1400,0.07465727,0.2717991193,-27.45934868,-36.40072035,-37.31977463,-36.1310238
8679,20251011,1500,-0.47686145,-1.488556942,-27.35734367,-36.29153341,-37.58416748,-36.3947165
8680,20251011,1600,0.12371809,0.4177749792,-26.28461647,-35.11699867,-37.12005234,-35.91568583
8681,20251011,1700,1.07776201,3.445609739,-24.84463692,-33.48564279,-36.34550858,-35.12261828
8682,20251011,1800,-0.05265895,-0.160225418,-24.53327942,-33.11833089,-36.44282913,-35.21432534
8683,20251011,1900,-4.55371475,-14.18741068,-27.09716606,-35.99131402,-38.23264694,-37.03788432
8684,20251011,2000,-9.21245098,-27.04608271,-29.86696815,-38.87286701,-40.11874008,-38.97897168
8685,20251011,2100,-4.77551985,-14.8271138,-26.39087486,-35.20811644,-38.08182144,-36.87364523
8686,20251011,2200,-3.24814701,-10.19046326,-24.94405365,-33.57331417,-37.35916519,-36.12873454
8687,20251011,2300,-4.6590538,-14.47936765,-25.80900764,-34.55536746,-38.14222336,-36.92539475
8688,20251012,0000,-9.08798122,-26.72064944,-28.97226906,-37.96062772,-40.31010437,-39.15909496
8689,20251012,0100,-6.08349466,-18.63233805,-26.69018936,-35.53525578,-39.20085907,-38.00354777
8690,20251012,0200,-4.37665796,-13.6149512,-25.13810921,-33.79933691,-38.51897049,-37.29499761
8691,20251012,0300,-0.50039333,-1.545957691,-21.67492485,-29.69042264,-36.6397934,-35.3649091
8692,20251012,0400,4.65509462,14.52317424,-16.67430305,-23.27237381,-33.61601257,-32.29775004
8693,20251012,0500,5.78328371,17.83004923,-14.91697407,-20.9150996,-32.67102814,-31.34448364
8694,20251012,0600,5.43200493,16.81641407,-14.0900259,-19.79978155,-32.36483765,-31.03431112
8695,20251012,0700,3.84016991,12.06896635,-13.94923973,-19.62809964,-32.55718231,-31.22410667
8696,20251012,0800,2.39322853,7.603308969,-14.03734684,-19.7755702,-32.95641327,-31.62129552
8697,20251012,0900,4.98958874,15.52581285,-10.45204353,-14.77938211,-30.82339478,-29.48107098
8698,20251012,1000,3.41369748,10.77416459,-10.50983429,-14.88843106,-31.1944046,-29.84856905
8699,20251012,1100,3.38226175,10.66416841,-8.50772667,-12.05873767,-30.11066437,-28.76537469
8700,20251012,1200,2.09404016,6.64842779,-7.83700418,-11.12798225,-29.90971947,-28.56476889
8701,20251012,1300,-1.34229469,-4.250660395,-9.353652,-13.352005,-31.265028,-29.91715116
8702,20251012,1400,3.70802283,11.6344563,-2.95514345,-4.081655211,-26.84794617,-25.52920421
8703,20251012,1500,7.59278107,22.86483382,2.36998248,3.721453094,-22.86561012,-21.61315669
8704,20251012,1600,11.04973316,31.39012739,7.53416777,11.20995041,-18.6861515,-17.53445198
8705,20251012,1700,8.5387907,25.38985706,6.8245759,10.14567022,-19.53715706,-18.36415949
8706,20251012,1800,7.7830658,23.42382421,7.71449947,11.40640043,-18.89762497,-17.74118955
8707,20251012,1900,8.75366783,25.95461556,10.36247826,15.17270966,-16.55372047,-15.46338006
8708,20251012,2000,10.29717064,29.72334039,13.38354969,19.37875859,-13.55244446,-12.55916593
8709,20251012,2100,8.44735336,25.19125189,13.32173157,19.28314325,-13.43211651,-12.44663703
8710,20251012,2200,8.58528709,25.54766039,15.01580715,21.58771248,-11.57951164,-10.65979179
8711,20251012,2300,5.67357826,17.57623131,13.74690819,19.8631204,-12.55143929,-11.59946504
8712,20251013,0000,5.44331551,16.86776155,15.06800365,21.66439111,-10.81065464,-9.920956285
8713,20251013,0100,6.11250019,18.7804501,16.90387154,24.11771667,-8.55079269,-7.744830559
8714,20251013,0200,2.98376584,9.42809882,14.85330677,21.38490088,-10.15366459,-9.291555728
8715,20251013,0300,-0.0557497,-0.1527524543,12.27523899,17.84928299,-12.20561886,-11.27395118
8716,20251013,0400,-1.10456777,-3.490042489,11.40090179,16.62979167,-12.48953247,-11.54919854
8717,20251013,0500,-1.98041844,-6.26202361,10.81590939,15.80948824,-12.67843819,-11.73325493
8718,20251013,0600,0.85849285,2.733305614,13.4045105,19.42047546,-9.54550457,-8.714502076
8719,20251013,0700,1.58210516,5.023006314,14.01172161,20.25727153,-8.45100117,-7.663393199
8720,20251013,0800,0.62494111,1.992597124,13.06645584,18.96346515,-8.90039253,-8.098385182
8721,20251013,0900,-0.00910898,-0.02179005254,12.17073631,17.72497216,-9.22135353,-8.411372978
8722,20251013,1000,-1.63063467,-5.162450018,10.24128914,15.01357312,-10.4303875,-9.579869629
8723,20251013,1100,-4.45824814,-13.89775039,6.86763859,10.17581178,-13.01931286,-12.08374204
8724,20251013,1200,-2.58401346,-8.151709498,7.71779346,11.40517087,-11.58652496,-10.70600433
8725,20251013,1300,2.36005974,7.470248207,11.81965733,17.23718548,-6.83889532,-6.141986056
8726,20251013,1400,-4.17105961,-13.02940266,5.32785225,7.939336675,-12.59649277,-11.69441581
8727,20251013,1500,-2.52405024,-7.95867435,6.46486044,9.595236499,-10.99373055,-10.15294757
8728,20251013,1600,-0.67029136,-2.112967697,7.92789125,11.71202914,-9.01193428,-8.249310101
8729,20251013,1700,1.35618591,4.31792728,9.3791008,13.79335496,-6.94398928,-6.267355326
8730,20251013,1800,2.0964458,6.647889786,9.63350677,14.15715423,-6.04017162,-5.407145347
8731,20251013,1900,5.1031971,15.83537794,12.17209816,17.73507234,-2.74302149,-2.251176085
8732,20251013,2000,4.4133749,13.78742247,11.45389462,16.73394425,-2.81479216,-2.328129176
8733,20251013,2100,3.92757058,12.32381775,11.05238533,16.17210906,-2.60097241,-2.129543538
8734,20251013,2200,2.30471396,7.311253157,9.75209045,14.33225662,-3.20942855,-2.72088634
8735,20251013,2300,0.18026343,0.5949782848,7.69235754,11.37703383,-4.51272106,-3.978741486
8736,20251014,0000,-0.71484303,-2.2490435,6.34242201,9.419724622,-5.1813941,-4.627529722
8737,20251014,0100,-4.4157939,-13.76412469,2.74616671,4.153835275,-8.11838913,-7.454632627
8738,20251014,0200,-7.41066551,-22.35607334,-0.61783814,-0.8126170543,-10.7772274,-10.01805451
8739,20251014,0300,-7.66847277,-23.04009676,-1.72477925,-2.456492215,-11.21366501,-10.44115707
8740,20251014,0400,-9.05015182,-26.61411799,-4.20303297,-6.11225479,-12.95040703,-12.12031146
8741,20251014,0500,-10.73581505,-30.62808382,-7.2219305,-10.52379945,-15.17234325,-14.27285624
8742,20251014,0600,-11.55568218,-32.42775193,-9.78584862,-14.21346551,-17.04203224,-16.08839505
8743,20251014,0700,-11.05662251,-31.32367443,-11.05749798,-16.01707701,-17.82288933,-16.84977666
8744,20251014,0800,-8.8124361,-25.9641969,-10.6707325,-15.4710459,-17.08487129,-16.13844421
8745,20251014,0900,-9.50272846,-27.693957,-13.05449677,-18.80776727,-18.95541763,-17.95699431
8746,20251014,1000,-10.79555511,-30.74582776,-15.99752426,-22.81237859,-21.32948303,-20.2714887
8747,20251014,1100,-5.42978764,-16.70757369,-12.74165249,-18.37162937,-17.9202652,-16.96160916
